alg,n,m,p_max,I,mean,std,min,max
QThreshold,10,10,9,60,7.0,0,7.0,7.0
Random,10,10,9,60,5.6,0.0,5.6,5.6
RandomizedPmax,10,10,9,60,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,61,2.3,0,2.3,2.3
QThreshold,10,10,9,61,9.0,0,9.0,9.0
Random,10,10,9,61,6.3,0.0,6.3,6.3
RandomizedPmax,10,10,9,61,2.664285714285715,0.14445534582969052,2.3,3.0
FastGreedy,10,10,9,62,1.0,0,1.0,1.0
QThreshold,10,10,9,62,1.0,0,1.0,1.0
Random,10,10,9,62,6.9,0.0,6.9,6.9
RandomizedPmax,10,10,9,62,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,63,2.3,0,2.3,2.3
QThreshold,10,10,9,63,3.0,0,3.0,3.0
Random,10,10,9,63,3.6,0.0,3.6,3.6
RandomizedPmax,10,10,9,63,2.880952380952381,0.08518354199999198,2.7,3.0
FastGreedy,10,10,9,64,1.0,0,1.0,1.0
QThreshold,10,10,9,64,9.0,0,9.0,9.0
Random,10,10,9,64,5.5,0.0,5.5,5.5
RandomizedPmax,10,10,9,64,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,65,1.55,0,1.55,1.55
QThreshold,10,10,9,65,1.25,0,1.25,1.25
Random,10,10,9,65,1.775,0.0,1.775,1.775
RandomizedPmax,10,10,9,65,1.75,0.0,1.75,1.75
FastGreedy,10,10,9,66,2.2,0,2.2,2.2
QThreshold,10,10,9,66,7.0,0,7.0,7.0
Random,10,10,9,66,4.0,0.0,4.0,4.0
RandomizedPmax,10,10,9,66,2.8,0.21380899352993948,2.4,3.0
FastGreedy,10,10,9,67,1.4,0,1.4,1.4
QThreshold,10,10,9,67,3.0,0,3.0,3.0
Random,10,10,9,67,3.0,0.0,3.0,3.0
RandomizedPmax,10,10,9,67,1.3000000000000003,0.03535533905932734,1.25,1.35
FastGreedy,10,10,9,68,1.6,0,1.6,1.6
QThreshold,10,10,9,68,3.0,0,3.0,3.0
Random,10,10,9,68,2.45,0.0,2.45,2.45
RandomizedPmax,10,10,9,68,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,69,1.8,0,1.8,1.8
QThreshold,10,10,9,69,2.0,0,2.0,2.0
Random,10,10,9,69,3.7,0.0,3.7,3.7
RandomizedPmax,10,10,9,69,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,70,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
QThreshold,10,10,9,70,3.0,0,3.0,3.0
Random,10,10,9,70,1.5,0.0,1.5,1.5
RandomizedPmax,10,10,9,70,1.0494481236203093,0.08896877151653858,1.0,1.5333333333333334
FastGreedy,10,10,9,71,1.45,0,1.45,1.45
QThreshold,10,10,9,71,1.5,0,1.5,1.5
Random,10,10,9,71,1.825,0.0,1.825,1.825
RandomizedPmax,10,10,9,71,1.5,0.0,1.5,1.5
FastGreedy,10,10,9,72,2.3,0,2.3,2.3
QThreshold,10,10,9,72,8.0,0,8.0,8.0
Random,10,10,9,72,4.5,0.0,4.5,4.5
RandomizedPmax,10,10,9,72,2.3809523809523805,0.326042719402356,1.6,3.0
FastGreedy,10,10,9,73,2.1,0,2.1,2.1
QThreshold,10,10,9,73,2.0,0,2.0,2.0
Random,10,10,9,73,2.5,0.0,2.5,2.5
RandomizedPmax,10,10,9,73,1.6806451612903217,0.3020567718895387,1.0,2.4
FastGreedy,10,10,9,74,1.65,0,1.65,1.65
QThreshold,10,10,9,74,1.5,0,1.5,1.5
Random,10,10,9,74,2.6,0.0,2.6,2.6
RandomizedPmax,10,10,9,74,1.25,0.0,1.25,1.25
FastGreedy,10,10,9,75,1.0,0,1.0,1.0
QThreshold,10,10,9,75,1.0,0,1.0,1.0
Random,10,10,9,75,1.85,0.0,1.85,1.85
RandomizedPmax,10,10,9,75,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,76,2.0,0,2.0,2.0
QThreshold,10,10,9,76,3.0,0,3.0,3.0
Random,10,10,9,76,4.3,0.0,4.3,4.3
RandomizedPmax,10,10,9,76,2.3741935483870966,0.219923361923346,1.8,2.8
FastGreedy,10,10,9,77,1.35,0,1.35,1.35
QThreshold,10,10,9,77,2.5,0,2.5,2.5
Random,10,10,9,77,2.4,0.0,2.4,2.4
RandomizedPmax,10,10,9,77,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,78,2.3,0,2.3,2.3
QThreshold,10,10,9,78,7.0,0,7.0,7.0
Random,10,10,9,78,6.3,0.0,6.3,6.3
RandomizedPmax,10,10,9,78,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,79,2.3,0,2.3,2.3
QThreshold,10,10,9,79,3.0,0,3.0,3.0
Random,10,10,9,79,3.5,0.0,3.5,3.5
RandomizedPmax,10,10,9,79,2.8909090909090907,0.07925270806437597,2.8,3.0
FastGreedy,10,10,9,80,1.8,0,1.8,1.8
QThreshold,10,10,9,80,8.0,0,8.0,8.0
Random,10,10,9,80,6.6,0.0,6.6,6.6
RandomizedPmax,10,10,9,80,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,81,1.4,0,1.4,1.4
QThreshold,10,10,9,81,5.0,0,5.0,5.0
Random,10,10,9,81,6.5,0.0,6.5,6.5
RandomizedPmax,10,10,9,81,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,82,1.8,0,1.8,1.8
QThreshold,10,10,9,82,9.0,0,9.0,9.0
Random,10,10,9,82,5.5,0.0,5.5,5.5
RandomizedPmax,10,10,9,82,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,83,1.5,0,1.5,1.5
QThreshold,10,10,9,83,2.6666666666666665,0,2.6666666666666665,2.6666666666666665
Random,10,10,9,83,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335
RandomizedPmax,10,10,9,83,1.4,0.12909944487358058,1.2,1.6
FastGreedy,10,10,9,84,1.65,0,1.65,1.65
QThreshold,10,10,9,84,2.5,0,2.5,2.5
Random,10,10,9,84,2.85,0.0,2.85,2.85
RandomizedPmax,10,10,9,84,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,85,1.5,0,1.5,1.5
QThreshold,10,10,9,85,7.0,0,7.0,7.0
Random,10,10,9,85,5.0,0.0,5.0,5.0
RandomizedPmax,10,10,9,85,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,86,2.0,0,2.0,2.0
QThreshold,10,10,9,86,3.0,0,3.0,3.0
Random,10,10,9,86,4.0,0.0,4.0,4.0
RandomizedPmax,10,10,9,86,2.4,0.2581988897471611,2.0,2.8
FastGreedy,10,10,9,87,2.3,0,2.3,2.3
QThreshold,10,10,9,87,3.0,0,3.0,3.0
Random,10,10,9,87,3.5,0.0,3.5,3.5
RandomizedPmax,10,10,9,87,2.6161290322580646,0.18333254501139132,2.2,2.9
FastGreedy,10,10,9,88,2.0,0,2.0,2.0
QThreshold,10,10,9,88,7.0,0,7.0,7.0
Random,10,10,9,88,4.2,0.0,4.2,4.2
RandomizedPmax,10,10,9,88,2.2,0.21908902300206648,1.8,2.4
FastGreedy,10,10,9,89,1.6,0,1.6,1.6
QThreshold,10,10,9,89,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
Random,10,10,9,89,1.5333333333333334,0.0,1.5333333333333334,1.5333333333333334
RandomizedPmax,10,10,9,89,1.0333333333333337,0.05659164584181103,1.0,1.2
FastGreedy,10,10,9,90,1.8,0,1.8,1.8
QThreshold,10,10,9,90,2.0,0,2.0,2.0
Random,10,10,9,90,5.8,0.0,5.8,5.8
RandomizedPmax,10,10,9,90,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,91,1.0,0,1.0,1.0
QThreshold,10,10,9,91,1.0,0,1.0,1.0
Random,10,10,9,91,3.8,0.0,3.8,3.8
RandomizedPmax,10,10,9,91,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,92,2.0,0,2.0,2.0
QThreshold,10,10,9,92,7.0,0,7.0,7.0
Random,10,10,9,92,5.6,0.0,5.6,5.6
RandomizedPmax,10,10,9,92,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,93,1.8,0,1.8,1.8
QThreshold,10,10,9,93,2.0,0,2.0,2.0
Random,10,10,9,93,4.5,0.0,4.5,4.5
RandomizedPmax,10,10,9,93,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,94,1.7333333333333334,0,1.7333333333333334,1.7333333333333334
QThreshold,10,10,9,94,1.6666666666666667,0,1.6666666666666667,1.6666666666666667
Random,10,10,9,94,1.8666666666666667,0.0,1.8666666666666667,1.8666666666666667
RandomizedPmax,10,10,9,94,1.4,0.0,1.4,1.4
FastGreedy,10,10,9,95,1.8,0,1.8,1.8
QThreshold,10,10,9,95,9.0,0,9.0,9.0
Random,10,10,9,95,3.8,0.0,3.8,3.8
RandomizedPmax,10,10,9,95,2.0,0.0,2.0,2.0
FastGreedy,10,10,9,96,1.0,0,1.0,1.0
QThreshold,10,10,9,96,1.0,0,1.0,1.0
Random,10,10,9,96,5.9,0.0,5.9,5.9
RandomizedPmax,10,10,9,96,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,97,1.0,0,1.0,1.0
QThreshold,10,10,9,97,1.0,0,1.0,1.0
Random,10,10,9,97,1.5,0.0,1.5,1.5
RandomizedPmax,10,10,9,97,1.0,0.0,1.0,1.0
FastGreedy,10,10,9,98,2.2,0,2.2,2.2
QThreshold,10,10,9,98,5.0,0,5.0,5.0
Random,10,10,9,98,4.4,0.0,4.4,4.4
RandomizedPmax,10,10,9,98,2.1999999999999997,0.34641016151377546,1.8,2.8
FastGreedy,10,10,9,99,1.8,0,1.8,1.8
QThreshold,10,10,9,99,2.0,0,2.0,2.0
Random,10,10,9,99,3.8,0.0,3.8,3.8
RandomizedPmax,10,10,9,99,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,0,1.2,0,1.2,1.2
QThreshold,10,10,13,0,5.5,0,5.5,5.5
Random,10,10,13,0,4.05,0.0,4.05,4.05
RandomizedPmax,10,10,13,0,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,1,2.2,0,2.2,2.2
QThreshold,10,10,13,1,3.25,0,3.25,3.25
Random,10,10,13,1,1.95,0.0,1.95,1.95
RandomizedPmax,10,10,13,1,3.0,0.0,3.0,3.0
FastGreedy,10,10,13,2,1.4,0,1.4,1.4
QThreshold,10,10,13,2,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
Random,10,10,13,2,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665
RandomizedPmax,10,10,13,2,1.2,0.0,1.2,1.2
FastGreedy,10,10,13,3,1.0,0,1.0,1.0
QThreshold,10,10,13,3,1.0,0,1.0,1.0
Random,10,10,13,3,3.2,0.0,3.2,3.2
RandomizedPmax,10,10,13,3,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,4,2.35,0,2.35,2.35
QThreshold,10,10,13,4,6.0,0,6.0,6.0
Random,10,10,13,4,3.6,0.0,3.6,3.6
RandomizedPmax,10,10,13,4,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,5,1.9,0,1.9,1.9
QThreshold,10,10,13,5,11.0,0,11.0,11.0
Random,10,10,13,5,5.6,0.0,5.6,5.6
RandomizedPmax,10,10,13,5,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,6,1.9,0,1.9,1.9
QThreshold,10,10,13,6,13.0,0,13.0,13.0
Random,10,10,13,6,4.7,0.0,4.7,4.7
RandomizedPmax,10,10,13,6,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,7,1.65,0,1.65,1.65
QThreshold,10,10,13,7,2.5,0,2.5,2.5
Random,10,10,13,7,2.25,0.0,2.25,2.25
RandomizedPmax,10,10,13,7,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,8,2.45,0,2.45,2.45
QThreshold,10,10,13,8,1.5,0,1.5,1.5
Random,10,10,13,8,2.175,0.0,2.175,2.175
RandomizedPmax,10,10,13,8,3.25,0.0,3.25,3.25
FastGreedy,10,10,13,9,1.0,0,1.0,1.0
QThreshold,10,10,13,9,1.0,0,1.0,1.0
Random,10,10,13,9,7.9,0.0,7.9,7.9
RandomizedPmax,10,10,13,9,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,10,2.7,0,2.7,2.7
QThreshold,10,10,13,10,11.0,0,11.0,11.0
Random,10,10,13,10,9.5,0.0,9.5,9.5
RandomizedPmax,10,10,13,10,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,11,2.55,0,2.55,2.55
QThreshold,10,10,13,11,2.5,0,2.5,2.5
Random,10,10,13,11,3.6,0.0,3.6,3.6
RandomizedPmax,10,10,13,11,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,12,1.0,0,1.0,1.0
QThreshold,10,10,13,12,1.0,0,1.0,1.0
Random,10,10,13,12,9.8,0.0,9.8,9.8
RandomizedPmax,10,10,13,12,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,13,1.1,0,1.1,1.1
QThreshold,10,10,13,13,1.0,0,1.0,1.0
Random,10,10,13,13,3.5,0.0,3.5,3.5
RandomizedPmax,10,10,13,13,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,14,1.0,0,1.0,1.0
QThreshold,10,10,13,14,1.0,0,1.0,1.0
Random,10,10,13,14,3.8,0.0,3.8,3.8
RandomizedPmax,10,10,13,14,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,15,1.9,0,1.9,1.9
QThreshold,10,10,13,15,2.0,0,2.0,2.0
Random,10,10,13,15,7.8,0.0,7.8,7.8
RandomizedPmax,10,10,13,15,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,16,1.0,0,1.0,1.0
QThreshold,10,10,13,16,8.0,0,8.0,8.0
Random,10,10,13,16,7.9,0.0,7.9,7.9
RandomizedPmax,10,10,13,16,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,17,1.9,0,1.9,1.9
QThreshold,10,10,13,17,2.0,0,2.0,2.0
Random,10,10,13,17,5.9,0.0,5.9,5.9
RandomizedPmax,10,10,13,17,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,18,2.3,0,2.3,2.3
QThreshold,10,10,13,18,7.0,0,7.0,7.0
Random,10,10,13,18,5.9,0.0,5.9,5.9
RandomizedPmax,10,10,13,18,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,19,2.0,0,2.0,2.0
QThreshold,10,10,13,19,8.0,0,8.0,8.0
Random,10,10,13,19,6.8,0.0,6.8,6.8
RandomizedPmax,10,10,13,19,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,20,2.2,0,2.2,2.2
QThreshold,10,10,13,20,5.0,0,5.0,5.0
Random,10,10,13,20,8.1,0.0,8.1,8.1
RandomizedPmax,10,10,13,20,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,21,1.6,0,1.6,1.6
QThreshold,10,10,13,21,9.0,0,9.0,9.0
Random,10,10,13,21,8.7,0.0,8.7,8.7
RandomizedPmax,10,10,13,21,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,22,1.6,0,1.6,1.6
QThreshold,10,10,13,22,13.0,0,13.0,13.0
Random,10,10,13,22,4.8,0.0,4.8,4.8
RandomizedPmax,10,10,13,22,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,23,2.7,0,2.7,2.7
QThreshold,10,10,13,23,6.5,0,6.5,6.5
Random,10,10,13,23,3.75,0.0,3.75,3.75
RandomizedPmax,10,10,13,23,1.3555555555555556,0.07856742013183858,1.2,1.5
FastGreedy,10,10,13,24,2.1,0,2.1,2.1
QThreshold,10,10,13,24,5.5,0,5.5,5.5
Random,10,10,13,24,4.3,0.0,4.3,4.3
RandomizedPmax,10,10,13,24,1.3458333333333334,0.09004242827072631,1.1,1.45
FastGreedy,10,10,13,25,2.9,0,2.9,2.9
QThreshold,10,10,13,25,7.0,0,7.0,7.0
Random,10,10,13,25,5.7,0.0,5.7,5.7
RandomizedPmax,10,10,13,25,2.6,0.0,2.6,2.6
FastGreedy,10,10,13,26,2.2,0,2.2,2.2
QThreshold,10,10,13,26,4.5,0,4.5,4.5
Random,10,10,13,26,3.0,0.0,3.0,3.0
RandomizedPmax,10,10,13,26,1.5,0.0,1.5,1.5
FastGreedy,10,10,13,27,1.0,0,1.0,1.0
QThreshold,10,10,13,27,1.0,0,1.0,1.0
Random,10,10,13,27,5.6,0.0,5.6,5.6
RandomizedPmax,10,10,13,27,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,28,1.9,0,1.9,1.9
QThreshold,10,10,13,28,2.0,0,2.0,2.0
Random,10,10,13,28,3.8,0.0,3.8,3.8
RandomizedPmax,10,10,13,28,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,29,1.0,0,1.0,1.0
QThreshold,10,10,13,29,1.0,0,1.0,1.0
Random,10,10,13,29,9.3,0.0,9.3,9.3
RandomizedPmax,10,10,13,29,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,30,1.0,0,1.0,1.0
QThreshold,10,10,13,30,1.0,0,1.0,1.0
Random,10,10,13,30,8.2,0.0,8.2,8.2
RandomizedPmax,10,10,13,30,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,31,2.2,0,2.2,2.2
QThreshold,10,10,13,31,3.0,0,3.0,3.0
Random,10,10,13,31,4.7,0.0,4.7,4.7
RandomizedPmax,10,10,13,31,2.6,0.25298221281347033,2.2,3.0
FastGreedy,10,10,13,32,1.0,0,1.0,1.0
QThreshold,10,10,13,32,1.0,0,1.0,1.0
Random,10,10,13,32,6.9,0.0,6.9,6.9
RandomizedPmax,10,10,13,32,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,33,1.0,0,1.0,1.0
QThreshold,10,10,13,33,8.0,0,8.0,8.0
Random,10,10,13,33,4.8,0.0,4.8,4.8
RandomizedPmax,10,10,13,33,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,34,1.0,0,1.0,1.0
QThreshold,10,10,13,34,10.0,0,10.0,10.0
Random,10,10,13,34,6.5,0.0,6.5,6.5
RandomizedPmax,10,10,13,34,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,35,2.3,0,2.3,2.3
QThreshold,10,10,13,35,3.0,0,3.0,3.0
Random,10,10,13,35,2.75,0.0,2.75,2.75
RandomizedPmax,10,10,13,35,1.35,0.0,1.35,1.35
FastGreedy,10,10,13,36,1.9,0,1.9,1.9
QThreshold,10,10,13,36,2.0,0,2.0,2.0
Random,10,10,13,36,6.5,0.0,6.5,6.5
RandomizedPmax,10,10,13,36,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,37,2.2,0,2.2,2.2
QThreshold,10,10,13,37,3.3333333333333335,0,3.3333333333333335,3.3333333333333335
Random,10,10,13,37,2.533333333333333,0.0,2.533333333333333,2.533333333333333
RandomizedPmax,10,10,13,37,1.6,0.0,1.6,1.6
FastGreedy,10,10,13,38,2.6,0,2.6,2.6
QThreshold,10,10,13,38,8.0,0,8.0,8.0
Random,10,10,13,38,6.3,0.0,6.3,6.3
RandomizedPmax,10,10,13,38,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,39,2.0,0,2.0,2.0
QThreshold,10,10,13,39,6.0,0,6.0,6.0
Random,10,10,13,39,5.7,0.0,5.7,5.7
RandomizedPmax,10,10,13,39,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,40,2.6,0,2.6,2.6
QThreshold,10,10,13,40,4.0,0,4.0,4.0
Random,10,10,13,40,6.8,0.0,6.8,6.8
RandomizedPmax,10,10,13,40,2.8666666666666667,0.14311915241308423,2.4,3.0
FastGreedy,10,10,13,41,1.15,0,1.15,1.15
QThreshold,10,10,13,41,4.5,0,4.5,4.5
Random,10,10,13,41,4.3,0.0,4.3,4.3
RandomizedPmax,10,10,13,41,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,42,2.5,0,2.5,2.5
QThreshold,10,10,13,42,4.0,0,4.0,4.0
Random,10,10,13,42,4.1,0.0,4.1,4.1
RandomizedPmax,10,10,13,42,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,43,2.2,0,2.2,2.2
QThreshold,10,10,13,43,12.0,0,12.0,12.0
Random,10,10,13,43,7.9,0.0,7.9,7.9
RandomizedPmax,10,10,13,43,2.565384615384615,0.27934305858334524,2.0,3.0
FastGreedy,10,10,13,44,2.0,0,2.0,2.0
QThreshold,10,10,13,44,11.0,0,11.0,11.0
Random,10,10,13,44,8.2,0.0,8.2,8.2
RandomizedPmax,10,10,13,44,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,45,1.6,0,1.6,1.6
QThreshold,10,10,13,45,5.0,0,5.0,5.0
Random,10,10,13,45,3.45,0.0,3.45,3.45
RandomizedPmax,10,10,13,45,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,46,1.6,0,1.6,1.6
QThreshold,10,10,13,46,1.0,0,1.0,1.0
Random,10,10,13,46,2.425,0.0,2.425,2.425
RandomizedPmax,10,10,13,46,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,47,2.5,0,2.5,2.5
QThreshold,10,10,13,47,13.0,0,13.0,13.0
Random,10,10,13,47,4.9,0.0,4.9,4.9
RandomizedPmax,10,10,13,47,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,48,1.0,0,1.0,1.0
QThreshold,10,10,13,48,1.0,0,1.0,1.0
Random,10,10,13,48,5.0,0.0,5.0,5.0
RandomizedPmax,10,10,13,48,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,49,1.0,0,1.0,1.0
QThreshold,10,10,13,49,12.0,0,12.0,12.0
Random,10,10,13,49,8.2,0.0,8.2,8.2
RandomizedPmax,10,10,13,49,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,50,1.0,0,1.0,1.0
QThreshold,10,10,13,50,1.0,0,1.0,1.0
Random,10,10,13,50,6.7,0.0,6.7,6.7
RandomizedPmax,10,10,13,50,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,51,1.9333333333333333,0,1.9333333333333333,1.9333333333333333
QThreshold,10,10,13,51,3.6666666666666665,0,3.6666666666666665,3.6666666666666665
Random,10,10,13,51,2.6,0.0,2.6,2.6
RandomizedPmax,10,10,13,51,1.4781512605042024,0.2770370432609099,1.0,2.4
FastGreedy,10,10,13,52,1.0,0,1.0,1.0
QThreshold,10,10,13,52,9.0,0,9.0,9.0
Random,10,10,13,52,5.5,0.0,5.5,5.5
RandomizedPmax,10,10,13,52,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,53,1.0,0,1.0,1.0
QThreshold,10,10,13,53,9.0,0,9.0,9.0
Random,10,10,13,53,7.9,0.0,7.9,7.9
RandomizedPmax,10,10,13,53,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,54,1.42,0,1.42,1.42
QThreshold,10,10,13,54,1.6,0,1.6,1.6
Random,10,10,13,54,1.74,0.0,1.74,1.74
RandomizedPmax,10,10,13,54,1.6,0.0,1.6,1.6
FastGreedy,10,10,13,55,2.125,0,2.125,2.125
QThreshold,10,10,13,55,2.25,0,2.25,2.25
Random,10,10,13,55,2.75,0.0,2.75,2.75
RandomizedPmax,10,10,13,55,2.75,0.0,2.75,2.75
FastGreedy,10,10,13,56,1.0,0,1.0,1.0
QThreshold,10,10,13,56,1.0,0,1.0,1.0
Random,10,10,13,56,6.9,0.0,6.9,6.9
RandomizedPmax,10,10,13,56,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,57,1.0,0,1.0,1.0
QThreshold,10,10,13,57,10.0,0,10.0,10.0
Random,10,10,13,57,10.5,0.0,10.5,10.5
RandomizedPmax,10,10,13,57,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,58,1.9,0,1.9,1.9
QThreshold,10,10,13,58,2.0,0,2.0,2.0
Random,10,10,13,58,7.5,0.0,7.5,7.5
RandomizedPmax,10,10,13,58,2.0,0.0,2.0,2.0
FastGreedy,10,10,13,59,2.2,0,2.2,2.2
QThreshold,10,10,13,59,11.0,0,11.0,11.0
Random,10,10,13,59,5.4,0.0,5.4,5.4
RandomizedPmax,10,10,13,59,2.8390243902439023,0.18330043149322858,2.4,3.0
FastGreedy,10,10,13,60,1.0,0,1.0,1.0
QThreshold,10,10,13,60,1.0,0,1.0,1.0
Random,10,10,13,60,5.9,0.0,5.9,5.9
RandomizedPmax,10,10,13,60,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,61,2.5,0,2.5,2.5
QThreshold,10,10,13,61,12.0,0,12.0,12.0
Random,10,10,13,61,5.0,0.0,5.0,5.0
RandomizedPmax,10,10,13,61,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,62,2.2,0,2.2,2.2
QThreshold,10,10,13,62,9.0,0,9.0,9.0
Random,10,10,13,62,8.2,0.0,8.2,8.2
RandomizedPmax,10,10,13,62,2.5111111111111106,0.2798588709587763,1.8,3.0
FastGreedy,10,10,13,63,2.2,0,2.2,2.2
QThreshold,10,10,13,63,13.0,0,13.0,13.0
Random,10,10,13,63,6.9,0.0,6.9,6.9
RandomizedPmax,10,10,13,63,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,64,2.2,0,2.2,2.2
QThreshold,10,10,13,64,4.0,0,4.0,4.0
Random,10,10,13,64,2.4,0.0,2.4,2.4
RandomizedPmax,10,10,13,64,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,65,1.8,0,1.8,1.8
QThreshold,10,10,13,65,3.0,0,3.0,3.0
Random,10,10,13,65,4.4,0.0,4.4,4.4
RandomizedPmax,10,10,13,65,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,66,1.0,0,1.0,1.0
QThreshold,10,10,13,66,1.0,0,1.0,1.0
Random,10,10,13,66,4.2,0.0,4.2,4.2
RandomizedPmax,10,10,13,66,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,67,2.466666666666667,0,2.466666666666667,2.466666666666667
QThreshold,10,10,13,67,2.3333333333333335,0,2.3333333333333335,2.3333333333333335
Random,10,10,13,67,2.4,0.0,2.4,2.4
RandomizedPmax,10,10,13,67,1.6666666666666667,0.6236095644623236,1.0,2.6666666666666665
FastGreedy,10,10,13,68,1.1,0,1.1,1.1
QThreshold,10,10,13,68,1.5,0,1.5,1.5
Random,10,10,13,68,2.2,0.0,2.2,2.2
RandomizedPmax,10,10,13,68,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,69,1.6,0,1.6,1.6
QThreshold,10,10,13,69,7.0,0,7.0,7.0
Random,10,10,13,69,8.2,0.0,8.2,8.2
RandomizedPmax,10,10,13,69,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,70,2.1,0,2.1,2.1
QThreshold,10,10,13,70,3.0,0,3.0,3.0
Random,10,10,13,70,2.9,0.0,2.9,2.9
RandomizedPmax,10,10,13,70,1.35,0.07071067811865475,1.25,1.45
FastGreedy,10,10,13,71,2.2,0,2.2,2.2
QThreshold,10,10,13,71,3.0,0,3.0,3.0
Random,10,10,13,71,7.6,0.0,7.6,7.6
RandomizedPmax,10,10,13,71,2.5049504950495054,0.26037909819527105,1.8,3.0
FastGreedy,10,10,13,72,2.4,0,2.4,2.4
QThreshold,10,10,13,72,1.5,0,1.5,1.5
Random,10,10,13,72,4.6,0.0,4.6,4.6
RandomizedPmax,10,10,13,72,1.5,0.0,1.5,1.5
FastGreedy,10,10,13,73,2.2,0,2.2,2.2
QThreshold,10,10,13,73,13.0,0,13.0,13.0
Random,10,10,13,73,10.7,0.0,10.7,10.7
RandomizedPmax,10,10,13,73,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,74,1.7,0,1.7,1.7
QThreshold,10,10,13,74,6.0,0,6.0,6.0
Random,10,10,13,74,3.85,0.0,3.85,3.85
RandomizedPmax,10,10,13,74,1.0,0.0,1.0,1.0
FastGreedy,10,10,13,75,2.3,0,2.3,2.3
QThreshold,10,10,13,75,13.0,0,13.0,13.0
